1260.01
0.208068
0.0447973
0.00340441
0.00142967
0.000532288
0.000332294
8.7098e-05
7.43133e-05
2.69809e-05
2.13437e-05
1.81808e-05
1.05553e-05
5.26164e-06
5.03553e-06
3.72558e-06
3.40859e-06
3.04898e-06
2.46702e-06
2.33326e-06
2.08952e-06
1.97098e-06
1.78909e-06
1.67413e-06
1.44485e-06
1.34466e-06
1.16107e-06
1.13636e-06
1.07836e-06
1.00837e-06
9.46456e-07
9.37725e-07
8.53518e-07
7.92859e-07
7.66003e-07
7.19292e-07
6.48446e-07
6.41015e-07
6.18841e-07
5.70266e-07
