0.999993,-4.39352e-05,-6.20021e-06,1.71954e-05,3.30682e-05,4.56207e-05,5.35128e-05,5.96767e-05,6.50515e-05,6.78995e-05,7.06709e-05,7.34171e-05,7.55749e-05,7.91327e-05,8.34843e-05,8.51199e-05,8.53882e-05,8.618e-05,8.58873e-05,8.43823e-05,8.22735e-05,8.07512e-05,7.99912e-05,7.90787e-05,7.88745e-05,7.87937e-05,7.8687e-05,7.79688e-05,7.61445e-05,7.50057e-05,7.36803e-05,7.21898e-05,7.03734e-05,6.75377e-05,6.34277e-05,5.90867e-05,5.33953e-05,4.68248e-05,3.87789e-05,2.9433e-05,1.78332e-05,4.28951e-06,-1.08001e-05,-2.71701e-05,-4.32121e-05,-5.72393e-05,-6.90856e-05,-7.8929e-05,-8.53329e-05,-9.05693e-05,-9.45639e-05,-9.85803e-05,-0.000103681,-0.00010966,-0.000114637,-0.000118556,-0.000120192,-0.000121012,-0.000119755,-0.000117402,-0.000113762,-0.000110215,-0.000106553,-0.000103845,-0.000101422,-9.94957e-05,-9.70714e-05,-9.56594e-05,-9.46081e-05,-9.42363e-05,-9.35976e-05,-9.31453e-05,-9.24292e-05,-9.14004e-05,-8.94148e-05,-8.86695e-05,-8.84168e-05,-8.99671e-05,-9.21497e-05,-9.6482e-05,-0.000100836,-0.000104482,-0.000104097,-9.89005e-05,-8.90091e-05,-7.70104e-05,-6.51753e-05,-5.77525e-05,-5.34979e-05,-5.05345e-05,-4.44548e-05,-3.3769e-05,-2.22968e-05,-1.24765e-05,-7.4587e-06,-7.01844e-06,-1.06813e-05,-2.00686e-05,-3.78913e-05,-7.14317e-05,-0.000125757,-0.000200441,-0.000284442,-0.000367747,-0.000438781,-0.000499073,-0.000546444,-0.000583676,-0.000611482,-0.000634172,-0.000651678,-0.000666801,-0.000674493,-0.000679669,-0.000678578,-0.000675697,-0.000670152,-0.000662308,-0.000653969,-0.000644288,-0.000632438,-0.000615595,-0.000601622,-0.000590692,-0.000570786,-0.000553301,-0.00053638,-0.000522801,-0.000504517,-0.000486639,-0.000475336,-0.000460693,-0.000444461,-0.00042953,-0.000412421,-0.000398595,-0.000384759,-0.000373242,-0.000360122,-0.000348897,-0.000337511,-0.000322702,-0.000309686,-0.000295118,-0.000281886,-0.000266031,-0.000251924,-0.000237824,-0.000221519,-0.000208479,-0.000197588,-0.000186666,-0.000175221,-0.000164564,-0.000154868,-0.000155351,-0.000150105,-0.000145709,-0.000138142,-0.000131319,-0.000121763,-0.000116088,-0.000109643,-0.000103923,-9.7523e-05,-9.00117e-05,-8.65237e-05,-8.47304e-05,-8.01029e-05,-7.52289e-05,-7.36402e-05,-6.71566e-05,-6.46302e-05,-5.63274e-05,-4.67299e-05,-3.85388e-05,-2.8362e-05,-1.5544e-05,-1.06392e-06,1.50569e-05,3.11475e-05,5.12262e-05,7.15432e-05,8.36826e-05,9.69548e-05,0.000113411,0.000126988,0.000145141,0.00015094,0.000155442,0.000149373,0.000141818,0.000127171,0.000121264,0.000107158,9.13933e-05,8.46466e-05,7.23948e-05,6.1196e-05,5.25073e-05,4.0638e-05,4.09505e-05,3.2061e-05,2.33468e-05,-2.67794e-05,
0.00294094,0.00830863,0.00683589,0.00605267,0.00544783,0.00531638,0.00526196,0.0053352,0.00536599,0.00542116,0.00538211,0.00526707,0.00518608,0.00526704,0.00542078,0.00566285,0.00623956,0.007062,0.00820652,0.00946168,0.0106181,0.0115176,0.0120912,0.0125239,0.0127367,0.0128628,0.0128967,0.0131069,0.0133832,0.0136998,0.0139976,0.0144517,0.0152144,0.0166081,0.018604,0.0213451,0.0248891,0.0293671,0.0347759,0.0411449,0.0483159,0.0561785,0.0644039,0.0728172,0.0808521,0.0880595,0.094056,0.0990705,0.102849,0.106004,0.10848,0.11103,0.112922,0.114436,0.115412,0.11613,0.115864,0.115349,0.114101,0.112647,0.110222,0.107683,0.104963,0.102761,0.100742,0.099153,0.0976402,0.0965174,0.095888,0.095602,0.0952654,0.0948557,0.0940234,0.0927222,0.0908689,0.0887234,0.0863526,0.0847232,0.0835298,0.0833668,0.0833669,0.0832935,0.0816432,0.0780473,0.0722677,0.0655187,0.0587756,0.0537194,0.0502572,0.0473007,0.0431209,0.037307,0.0312102,0.0264226,0.0235318,0.0225387,0.0231432,0.0257689,0.0313337,0.0412997,0.0562594,0.0752529,0.0957114,0.114859,0.130026,0.141666,0.149601,0.154798,0.157647,0.159467,0.159806,0.15973,0.158152,0.15611,0.152771,0.149153,0.144936,0.14061,0.135921,0.130994,0.125861,0.120062,0.114789,0.110353,0.104594,0.0991458,0.0939373,0.0893492,0.0844543,0.0798146,0.076026,0.0721241,0.0678921,0.0642198,0.0605033,0.0571258,0.0538827,0.0508516,0.0478384,0.045095,0.0422811,0.0393589,0.0366587,0.0338406,0.0314104,0.0287242,0.0262861,0.0237997,0.0212779,0.0190416,0.0169073,0.0148222,0.0128675,0.0110127,0.0092422,0.00852531,0.00736747,0.00619762,0.00484998,0.00355353,0.0020026,0.000867869,-0.000418587,-0.00155541,-0.00258696,-0.00378621,-0.00489705,-0.00545914,-0.00661253,-0.00740819,-0.00807363,-0.0091479,-0.00974995,-0.0107655,-0.0118095,-0.0125349,-0.0135565,-0.0142214,-0.0149555,-0.0158814,-0.0168862,-0.0172033,-0.018345,-0.0188951,-0.0192092,-0.019498,-0.0202635,-0.0206179,-0.0206436,-0.0205507,-0.0206455,-0.0207736,-0.0205804,-0.0207108,-0.0205874,-0.0207251,-0.0205572,-0.0207038,-0.0206441,-0.0210803,-0.0207454,-0.0213736,-0.0211604,-0.0219848,-0.0139626,
0.000914425,0.0280218,0.0262393,0.0247831,0.02379,0.0222102,0.0210148,0.0200748,0.0191065,0.0183966,0.0176198,0.017094,0.0163946,0.01605,0.0158403,0.0154113,0.0149556,0.0147194,0.014363,0.0139888,0.0136166,0.013262,0.0129239,0.0126276,0.0123573,0.0120586,0.0117931,0.0114679,0.0111793,0.0108727,0.0105702,0.0102939,0.00984841,0.0092207,0.00845551,0.00749337,0.0062786,0.00489963,0.00320997,0.00132591,-0.000781746,-0.0030902,-0.00551457,-0.00803525,-0.0104533,-0.0126644,-0.0144876,-0.0159991,-0.0171778,-0.0180904,-0.0189471,-0.0199307,-0.0207468,-0.021518,-0.0220945,-0.0225334,-0.0226632,-0.0227177,-0.0225833,-0.0223829,-0.0219262,-0.0214167,-0.0208243,-0.0203193,-0.0198548,-0.019436,-0.0189717,-0.0185357,-0.0181901,-0.0178841,-0.0175509,-0.0171197,-0.016567,-0.0159071,-0.0151854,-0.014471,-0.0136912,-0.0131686,-0.0128182,-0.0127324,-0.0127127,-0.0125867,-0.0119406,-0.0106495,-0.008713,-0.0064152,-0.00416299,-0.00239938,-0.00113444,-2.67326e-05,0.00141669,0.00333987,0.00536043,0.00712876,0.0081753,0.00867937,0.00877949,0.00826442,0.0068453,0.00431845,0.000709928,-0.0033518,-0.00692002,-0.00976792,-0.011189,-0.0115426,-0.0109345,-0.0095289,-0.00754787,-0.00526435,-0.00248968,0.000268909,0.00352023,0.00688125,0.0104985,0.0143344,0.0180541,0.0217782,0.0255827,0.0294049,0.0331382,0.0370472,0.0406983,0.0440987,0.0474114,0.0502357,0.0537397,0.0568221,0.0598142,0.0628632,0.0656779,0.0682795,0.0709957,0.0734432,0.0759865,0.0785435,0.0810817,0.0835533,0.0859381,0.0883573,0.0904129,0.0925479,0.0945426,0.0969696,0.098587,0.100392,0.102122,0.10347,0.105048,0.106624,0.108225,0.109853,0.111627,0.113762,0.116009,0.1176,0.118988,0.120063,0.120956,0.122091,0.123297,0.124113,0.125232,0.12627,0.127202,0.128223,0.12862,0.129372,0.130101,0.130758,0.131266,0.13249,0.13286,0.133928,0.134355,0.134922,0.13548,0.135662,0.134961,0.134804,0.133288,0.131436,0.129787,0.127163,0.125151,0.121932,0.118552,0.11493,0.110328,0.106546,0.103638,0.103055,0.101876,0.101944,0.101628,0.102367,0.102843,0.104016,0.104748,0.106447,0.10799,0.110152,0.112575,0.113129,0.0951424,
-0.00195163,-0.00550418,0.00907538,0.0173486,0.0241244,0.0281545,0.0315379,0.0336608,0.0348022,0.0369474,0.037694,0.0389297,0.0400772,0.0415139,0.0437837,0.045605,0.0464178,0.0487057,0.0508611,0.0528533,0.0545696,0.055311,0.0562887,0.0568377,0.05685,0.0568661,0.0571129,0.0570141,0.0569762,0.0569743,0.0567648,0.0569752,0.0572561,0.0578002,0.0586722,0.0604992,0.0626024,0.0658811,0.0695357,0.0740525,0.0790047,0.0842527,0.0898193,0.0954613,0.100557,0.104957,0.108415,0.111121,0.112975,0.114265,0.115471,0.11705,0.118213,0.118723,0.119033,0.119127,0.118561,0.117732,0.116528,0.11477,0.112864,0.110589,0.108354,0.106296,0.104146,0.102416,0.100474,0.0987933,0.0972673,0.0956673,0.0937606,0.0918051,0.0892347,0.0862165,0.0832489,0.0796696,0.0760387,0.0727386,0.0698895,0.0671348,0.0646481,0.0618042,0.0584033,0.054047,0.0487558,0.0431962,0.0379282,0.0333356,0.0294711,0.0254682,0.0209935,0.0171132,0.0140411,0.0122336,0.0105774,0.00907895,0.00738173,0.0045908,0.00100841,-0.00502736,-0.0139485,-0.0254516,-0.0372394,-0.0492397,-0.0593945,-0.0690393,-0.0777886,-0.0853561,-0.0922919,-0.0983333,-0.103384,-0.108156,-0.110939,-0.114019,-0.115753,-0.116408,-0.116861,-0.117001,-0.116435,-0.115721,-0.115008,-0.111085,-0.10895,-0.110541,-0.107109,-0.107676,-0.102859,-0.101194,-0.0974803,-0.0945428,-0.0930691,-0.0911521,-0.0872154,-0.0840954,-0.0793507,-0.0758524,-0.0730542,-0.0697909,-0.0662764,-0.0635972,-0.0605789,-0.0564713,-0.0526096,-0.0480843,-0.0435678,-0.0383345,-0.0343933,-0.0309231,-0.025468,-0.0216071,-0.0198306,-0.0143505,-0.00982492,-0.00573043,-0.00133528,-0.00421046,-0.00379675,-0.00402799,-0.00268485,0.000713135,0.00436882,0.00505464,0.0083019,0.0112917,0.0116455,0.0152183,0.0169093,0.0169273,0.018859,0.0194623,0.0192355,0.0209334,0.0217826,0.0263769,0.0290938,0.0311594,0.0378179,0.0418414,0.046067,0.0511646,0.0568795,0.0600884,0.0684304,0.0679251,0.0716616,0.0738546,0.0738112,0.0774444,0.0775658,0.0724836,0.0682998,0.0678288,0.0591454,0.0575101,0.0537017,0.0499314,0.0432326,0.0402909,0.0415501,0.0367163,0.0360767,0.0380425,0.0407712,0.0382717,0.0267381,
-0.000250544,0.0481113,0.0629136,0.0726393,0.0779257,0.0806942,0.0817753,0.0802034,0.0800737,0.0809235,0.0805885,0.0810009,0.0799359,0.0815554,0.0818122,0.0823939,0.0831127,0.0832361,0.083225,0.0822772,0.0816344,0.080582,0.0796304,0.0788017,0.0779843,0.0769481,0.0762032,0.0756961,0.075134,0.0741129,0.0730337,0.0718017,0.0700718,0.0676928,0.0641589,0.059858,0.0549949,0.0491498,0.0421426,0.0342144,0.024845,0.0147389,0.00405804,-0.00664906,-0.0173587,-0.0266645,-0.0347085,-0.041525,-0.0467429,-0.0519605,-0.0558269,-0.0591991,-0.0614153,-0.0632358,-0.0644055,-0.0648758,-0.0644675,-0.0637681,-0.0624537,-0.061334,-0.0586197,-0.0557779,-0.0522394,-0.04911,-0.0464898,-0.0435241,-0.0411445,-0.0389275,-0.0368788,-0.0353287,-0.0338969,-0.0319548,-0.0298298,-0.0272653,-0.0235883,-0.0197088,-0.0152202,-0.0118841,-0.00869541,-0.00682221,-0.00511271,-0.00348714,-0.00024726,0.00461666,0.0114088,0.0191836,0.0268669,0.0329249,0.0379723,0.0414809,0.0446554,0.0494937,0.0542898,0.0595911,0.0631074,0.0660046,0.0682849,0.0686659,0.0683408,0.066191,0.0629414,0.0588645,0.0561941,0.0521841,0.0505079,0.0489592,0.0485736,0.0485571,0.0487468,0.0495273,0.0497454,0.0490045,0.0504438,0.0495659,0.0497276,0.050329,0.0497294,0.0490509,0.0485912,0.0470534,0.0450081,0.0475485,0.0449721,0.0364619,0.0360716,0.0287611,0.028332,0.0220378,0.0181348,0.0147774,0.0089485,0.00278481,-0.000762327,-0.00652768,-0.00835175,-0.0133469,-0.018631,-0.0228075,-0.0285461,-0.035897,-0.0417263,-0.0458029,-0.0504789,-0.05298,-0.056087,-0.0601402,-0.0633014,-0.0672684,-0.0669422,-0.0675119,-0.0713364,-0.0719985,-0.0710108,-0.0726149,-0.0735279,-0.0829462,-0.0859218,-0.0907522,-0.0935643,-0.0979202,-0.0948192,-0.0971053,-0.0935135,-0.0956546,-0.0955168,-0.092457,-0.0931003,-0.0928574,-0.09026,-0.09,-0.0919467,-0.0884776,-0.0872858,-0.0781916,-0.0755292,-0.0673895,-0.0609795,-0.0525757,-0.044746,-0.0339999,-0.0205347,-0.00922413,0.00607345,0.0177114,0.0358087,0.0481671,0.0647076,0.0833052,0.100906,0.110644,0.122388,0.12938,0.132803,0.138341,0.140261,0.146196,0.148306,0.151219,0.149383,0.154544,0.152945,0.157018,0.167092,0.165072,0.145328,
-0.000115223,0.179309,0.15093,0.137175,0.123277,0.115027,0.111659,0.106061,0.105083,0.102463,0.0977667,0.0934931,0.0911602,0.0895747,0.0874859,0.0841004,0.083087,0.0795672,0.0754641,0.0718265,0.0668401,0.0636027,0.0619717,0.0608216,0.0594359,0.0586415,0.0577032,0.0568012,0.0554015,0.0542869,0.0519784,0.0504981,0.0490997,0.0491045,0.048133,0.0466333,0.0452623,0.0420359,0.0386523,0.0331165,0.0267083,0.0172654,0.0054258,-0.00713876,-0.0201107,-0.0320351,-0.0425453,-0.0499253,-0.0554877,-0.0574377,-0.0593044,-0.060903,-0.0643642,-0.0670991,-0.0700234,-0.0718663,-0.0718106,-0.0694388,-0.0651044,-0.0574556,-0.0501941,-0.0415794,-0.0343391,-0.0281222,-0.0217436,-0.0163059,-0.010333,-0.00514809,0.000561411,0.00605662,0.0120376,0.017258,0.023543,0.0304715,0.0360568,0.0420635,0.0474393,0.0522492,0.0546754,0.0583079,0.0609055,0.0641604,0.0696885,0.078083,0.0891987,0.101178,0.111787,0.118636,0.123205,0.128082,0.133897,0.135005,0.133039,0.127832,0.122429,0.117198,0.111459,0.10706,0.10442,0.104653,0.104262,0.0939615,0.0726398,0.0472759,0.0187722,-0.00394883,-0.0226416,-0.0360238,-0.0466716,-0.0579478,-0.0681685,-0.0721045,-0.0763986,-0.0774482,-0.0778998,-0.079992,-0.0757239,-0.0704408,-0.0684624,-0.0633814,-0.0556659,-0.056248,-0.0540365,-0.0325278,-0.0257711,-0.00419537,-0.00799524,0.00581597,0.0123137,0.0167317,0.030711,0.0387891,0.0385231,0.0464877,0.0466786,0.045628,0.0498769,0.0524341,0.0568537,0.0611135,0.0633793,0.0589097,0.0596568,0.0555927,0.0546077,0.0517749,0.051476,0.0519474,0.0468216,0.0458673,0.0467422,0.0385568,0.0334151,0.0304576,0.0228221,0.0431067,0.0553218,0.0582604,0.0572968,0.0565751,0.0491372,0.0507349,0.0488513,0.044528,0.0413726,0.0356795,0.0318207,0.030215,0.0251932,0.0243834,0.0263597,0.0232877,0.0245582,0.0179257,0.00999139,0.00317271,-0.00783291,-0.0154636,-0.0293827,-0.0423758,-0.0584592,-0.0709333,-0.0898535,-0.0887214,-0.0985761,-0.101284,-0.110005,-0.121251,-0.123362,-0.126774,-0.126018,-0.123107,-0.112184,-0.105651,-0.0948838,-0.0933313,-0.0765068,-0.0690058,-0.0647886,-0.0547335,-0.0505285,-0.0525388,-0.0674095,-0.0724206,-0.0324101,
0.000149497,0.0475633,0.0589287,0.0664147,0.0729245,0.0711338,0.071552,0.0684215,0.0670165,0.0659796,0.0615761,0.0613705,0.0582238,0.0586714,0.059084,0.0602603,0.0601625,0.0607622,0.0647305,0.0670483,0.0689865,0.0720281,0.0726006,0.072416,0.0714882,0.0700413,0.0685627,0.0682619,0.0660574,0.0653228,0.0652559,0.0639796,0.0621748,0.0600676,0.0573507,0.0555821,0.0534027,0.0525785,0.0520296,0.0528338,0.0548472,0.0580826,0.0621451,0.0667552,0.0724209,0.0778682,0.0825492,0.086323,0.0897663,0.0908464,0.0904532,0.0870883,0.0817435,0.0755854,0.0699224,0.0640908,0.0568567,0.0486008,0.0402195,0.0304161,0.0201562,0.00890859,-0.00126337,-0.0103083,-0.0180664,-0.0248081,-0.0309478,-0.0357581,-0.0396452,-0.042309,-0.0447391,-0.0454638,-0.0473855,-0.0502787,-0.0531028,-0.0580317,-0.0632545,-0.0683793,-0.0738346,-0.0803445,-0.0859247,-0.0898504,-0.0923723,-0.0920652,-0.0897143,-0.0859186,-0.0826251,-0.0806581,-0.0796281,-0.079417,-0.076038,-0.067426,-0.0558889,-0.0447071,-0.037654,-0.0351166,-0.0373904,-0.0474664,-0.0704078,-0.110509,-0.160648,-0.200633,-0.220808,-0.222452,-0.209964,-0.192545,-0.171151,-0.150275,-0.127952,-0.103399,-0.0781133,-0.0560263,-0.032203,-0.0111745,0.00905323,0.0289281,0.0446897,0.059087,0.072103,0.0824606,0.0917372,0.10282,0.107558,0.10685,0.108466,0.102328,0.103926,0.0990505,0.0961925,0.0961973,0.0880248,0.0822651,0.0820341,0.0751801,0.0740372,0.0703834,0.0671972,0.061606,0.0581405,0.0544924,0.0489735,0.0469495,0.0429143,0.0398108,0.037363,0.0333664,0.0293835,0.0219996,0.0177184,0.0123533,0.0102782,0.00823122,0.00482427,0.00529123,0.00467572,-0.0062134,-0.012473,-0.0166297,-0.0240368,-0.0287676,-0.0251778,-0.0312912,-0.0300204,-0.0380604,-0.035745,-0.0366112,-0.0372325,-0.0371251,-0.0375777,-0.040326,-0.0406742,-0.042391,-0.0407414,-0.0329712,-0.0347873,-0.0293107,-0.0311619,-0.0240414,-0.0300678,-0.0233456,-0.0275767,-0.0222338,-0.0237302,-0.0343875,-0.0343168,-0.0350917,-0.0527885,-0.0544179,-0.0565356,-0.0634403,-0.0589521,-0.056142,-0.0520323,-0.0425225,-0.0411633,-0.0417054,-0.0367431,-0.0293669,-0.0213635,-0.0232865,-0.016401,-0.00699125,-0.0007973,0.00774087,0.0301582,
-7.18355e-05,-0.292311,-0.215981,-0.16735,-0.127667,-0.111706,-0.0823361,-0.062989,-0.0565282,-0.0437779,-0.0318849,-0.0228699,-0.016382,-0.0129689,0.00116079,0.00859739,0.0120546,0.0188755,0.0251147,0.0322761,0.0365931,0.0403484,0.0458388,0.0489377,0.0516261,0.055358,0.0582766,0.0586668,0.0591898,0.0578857,0.0589644,0.060159,0.0599852,0.0600853,0.0590415,0.059164,0.05906,0.0576493,0.0536994,0.0507831,0.0439501,0.0349366,0.024356,0.00913553,-0.0060048,-0.0200445,-0.0313409,-0.0391337,-0.0443615,-0.0484378,-0.0510849,-0.0517531,-0.0529759,-0.0581046,-0.0627763,-0.0640977,-0.0622393,-0.0585,-0.054138,-0.0480066,-0.0404881,-0.0330979,-0.0263413,-0.0207381,-0.0156622,-0.0116775,-0.00566859,-0.00170391,0.00256597,0.00656995,0.0110857,0.016941,0.0223464,0.0284508,0.0369014,0.0419981,0.0433013,0.0443978,0.0449136,0.0441074,0.0440361,0.0443906,0.0480736,0.053345,0.0596787,0.064763,0.0665426,0.0657766,0.0647348,0.0643948,0.0615212,0.0578626,0.0516611,0.0460172,0.0397363,0.0327761,0.0242458,0.014381,0.00395015,-0.00615813,-0.0147525,-0.0202711,-0.0225002,-0.0270518,-0.0308243,-0.0369384,-0.0448915,-0.0521254,-0.057724,-0.0572533,-0.0583803,-0.0565319,-0.05144,-0.0452036,-0.0331501,-0.0223559,-0.0110272,-0.000886993,0.0110579,0.0192543,0.0271327,0.0417619,0.0494235,0.0522689,0.0573091,0.0484747,0.0525505,0.0508222,0.0510565,0.0554097,0.0474404,0.0438128,0.0427359,0.0399497,0.0423695,0.046348,0.047769,0.0455707,0.0349105,0.0300479,0.0303788,0.0331219,0.0326113,0.0386205,0.0428622,0.0424204,0.0407989,0.0416414,0.0413239,0.0413526,0.0380443,0.0405471,0.0426979,0.0451153,0.0451089,0.00864517,-0.0112286,-0.022905,-0.0343479,-0.0320531,-0.029893,-0.040075,-0.0479176,-0.0503835,-0.0550272,-0.0532602,-0.0618445,-0.071185,-0.0782874,-0.073178,-0.0812725,-0.0789011,-0.0815236,-0.0666627,-0.0641816,-0.053407,-0.0382178,-0.0209971,0.00638793,0.0301459,0.0628755,0.078753,0.0999912,0.109278,0.127223,0.129456,0.148864,0.1566,0.157509,0.13844,0.120354,0.0866204,0.0596339,0.0360862,0.0160737,-0.00510851,-0.048679,-0.0799686,-0.100353,-0.12136,-0.153153,-0.172445,-0.188817,-0.224694,-0.315885,
-8.31889e-05,-0.0215342,0.0259107,0.0589711,0.0717334,0.076943,0.0904202,0.0910986,0.0911691,0.095406,0.0963945,0.0965156,0.0946802,0.0928031,0.0885546,0.087326,0.0847556,0.0804544,0.0766724,0.0765955,0.0781218,0.0773784,0.0747941,0.0734698,0.0693051,0.0657193,0.0652669,0.0650164,0.0652563,0.06563,0.0680439,0.067828,0.0652556,0.0590983,0.0540844,0.0485722,0.0411866,0.0333895,0.0244173,0.0160136,0.00862023,0.00502104,0.00512693,0.00672895,0.00978896,0.0142487,0.01946,0.0199923,0.0181405,0.0132068,0.00917534,0.00574197,0.00711808,0.0128624,0.0184735,0.0251213,0.0288112,0.0294542,0.0248502,0.0148083,0.00687989,-0.00168346,-0.00770372,-0.0126968,-0.0182418,-0.0232538,-0.0305618,-0.0376138,-0.0472667,-0.0559438,-0.064726,-0.0720251,-0.0811303,-0.0874037,-0.0920766,-0.0940524,-0.0957971,-0.0965499,-0.0952933,-0.0947725,-0.0948802,-0.0953371,-0.100167,-0.104693,-0.112761,-0.119189,-0.122956,-0.122693,-0.118513,-0.111734,-0.104723,-0.0919528,-0.0773135,-0.0622081,-0.0478299,-0.0328529,-0.0167165,0.00259715,0.0218206,0.0428526,0.0581952,0.0705816,0.0812484,0.0937859,0.107148,0.11773,0.125169,0.127078,0.123728,0.125835,0.12208,0.110862,0.094913,0.0817589,0.0624233,0.0458151,0.0289653,0.00873106,-0.00282243,-0.015612,-0.0290376,-0.0461086,-0.0523781,-0.0584918,-0.0568335,-0.0666656,-0.0719478,-0.0785334,-0.0835394,-0.0891032,-0.0891993,-0.0856215,-0.0772558,-0.0751422,-0.0783215,-0.0656394,-0.0664036,-0.0605294,-0.0570798,-0.051882,-0.0409565,-0.0301037,-0.0218141,-0.0179032,-0.00853988,-0.0049963,0.000829656,0.008347,0.0145699,0.019324,0.0236283,0.0270488,0.0274629,0.0356871,0.0357172,0.0457923,0.0417921,0.0449742,0.0498293,0.0542152,0.044888,0.046213,0.0447086,0.0501038,0.0459066,0.0505854,0.0494207,0.0569111,0.0528345,0.0514815,0.0545181,0.0428535,0.0396793,0.0346095,0.018078,0.00864106,0.0079884,0.00272339,-0.0106198,-0.0100259,0.00237863,-0.00421803,0.0194244,0.00838329,0.00295257,0.00630859,0.0246489,0.0442525,0.0382104,0.0614875,0.065419,0.0539581,0.0462653,0.034078,0.00523861,-0.0148507,-0.0297278,-0.0417386,-0.0772924,-0.123718,-0.133584,-0.149896,-0.199407,-0.239027,-0.242582,
-3.97289e-05,-0.212892,-0.129332,-0.0975459,-0.0749913,-0.0742442,-0.0620803,-0.0570646,-0.0491958,-0.0386614,-0.0354507,-0.0354613,-0.0273325,-0.025544,-0.022574,-0.0239191,-0.0150042,-0.0168951,-0.0158357,-0.0160337,-0.0190698,-0.020718,-0.0211504,-0.0217853,-0.0213787,-0.0211668,-0.018315,-0.0191466,-0.0195429,-0.0192715,-0.0199037,-0.0207286,-0.0201897,-0.0195416,-0.0169775,-0.0135911,-0.00821056,0.000204382,0.00847571,0.0194513,0.0304787,0.0397416,0.0524564,0.0665342,0.0764747,0.0871505,0.0937104,0.100317,0.103681,0.105889,0.104803,0.100326,0.093997,0.0868074,0.0805956,0.0698717,0.0581335,0.0463778,0.0362376,0.0273491,0.017016,0.00601412,-0.00345412,-0.0132833,-0.0216818,-0.0298161,-0.0350283,-0.0411841,-0.0431044,-0.0463163,-0.0506684,-0.0532943,-0.0579236,-0.0633241,-0.0701076,-0.0773914,-0.0812108,-0.0847005,-0.0889874,-0.0918882,-0.0959327,-0.0994827,-0.103896,-0.104892,-0.100073,-0.0919854,-0.0791622,-0.0657537,-0.0519078,-0.0386435,-0.0221926,-0.000483196,0.0262543,0.0558517,0.0849373,0.116526,0.153478,0.190946,0.230361,0.262355,0.267352,0.242371,0.191071,0.126815,0.0638322,0.012784,-0.0249416,-0.0513375,-0.0683289,-0.080102,-0.0854733,-0.0870006,-0.0841135,-0.0812148,-0.0766295,-0.0708223,-0.0664791,-0.054818,-0.0533889,-0.0478718,-0.0438026,-0.0362324,-0.0277147,-0.0260304,-0.0210705,-0.00577448,0.00548551,0.00774292,0.0176048,0.0294569,0.0411631,0.0386846,0.0440426,0.0493537,0.0562711,0.0640084,0.0619347,0.0680371,0.0707662,0.0657048,0.0710351,0.0677607,0.0640798,0.0634821,0.0567978,0.0481759,0.0475218,0.0442852,0.0362289,0.0312384,0.0367512,0.027366,0.0201604,0.0122232,0.0155584,0.0155027,0.0144589,0.00993017,0.00482466,0.00161078,0.000449302,-0.00638152,-0.0157652,-0.017404,-0.0136777,-0.0200426,-0.0232113,-0.0339949,-0.0327176,-0.0386886,-0.0477439,-0.0338042,-0.0422672,-0.0315344,-0.0284273,-0.0352934,-0.0563035,-0.0488897,-0.0480298,-0.053397,-0.049684,-0.0696461,-0.0826212,-0.0628971,-0.0590799,-0.0392512,-0.0523015,-0.0270774,-0.00765644,-0.0226058,-0.00276102,-0.00152844,0.00426963,0.0363688,0.0280919,0.0539724,0.0414385,0.0791932,0.084112,0.0722496,0.0503973,0.111667,0.0691055,0.0338202,-0.0768085,
